MROH6,maestro heat like repeat family member 6,,,,,,,,,,,,,,,,,,,,,,
RAP2B,RAP2B, member of RAS oncogene family,,,,,,,,,,,,,,,,,,,,,
CYP2C9,cytochrome P450 family 2 subfamily C member 9,,,,,,,,,,,,,,,,,,,,,,
ZNF347,zinc finger protein 347,,,,,,,,,,,,,,,,,,,,,,
NECAB1,N-terminal EF-hand calcium binding protein 1,,,,,,,,,,,,,,,,,,,,,,
MET,MET proto-oncogene, receptor tyrosine kinase,,,,,,,,,,,,,,,,,,,,,
PIGL,phosphatidylinositol glycan anchor biosynthesis class L,,,,,,,,,,,,,,,,,,,,,,
LOC100507353///CACNA1A,uncharacterized LOC100507353///calcium voltage-gated channel subunit alpha1 A,,,,,,,,,,,,,,,,,,,,,,
TNNT1,troponin T1, slow skeletal type,,,,,,,,,,,,,,,,,,,,,
TRAPPC2,trafficking protein particle complex 2,,,,,,,,,,,,,,,,,,,,,,
CEBPA,CCAAT/enhancer binding protein alpha,,,,,,,,,,,,,,,,,,,,,,
FAM107B,family with sequence similarity 107 member B,,,,,,,,,,,,,,,,,,,,,,
ACVRL1,activin A receptor like type 1,,,,,,,,,,,,,,,,,,,,,,
DTYMK,deoxythymidylate kinase,,,,,,,,,,,,,,,,,,,,,,
ZNF174,zinc finger protein 174,,,,,,,,,,,,,,,,,,,,,,
ZDHHC14,zinc finger DHHC-type containing 14,,,,,,,,,,,,,,,,,,,,,,
SSSCA1,Sjogren syndrome/scleroderma autoantigen 1,,,,,,,,,,,,,,,,,,,,,,
KIF13A,kinesin family member 13A,,,,,,,,,,,,,,,,,,,,,,
NR3C2,nuclear receptor subfamily 3 group C member 2,,,,,,,,,,,,,,,,,,,,,,
ELAVL1,ELAV like RNA binding protein 1,,,,,,,,,,,,,,,,,,,,,,
CACNB3,calcium voltage-gated channel auxiliary subunit beta 3,,,,,,,,,,,,,,,,,,,,,,
TSIX,TSIX transcript, XIST antisense RNA,,,,,,,,,,,,,,,,,,,,,
SERPINB7,serpin family B member 7,,,,,,,,,,,,,,,,,,,,,,
CACNA1D,calcium voltage-gated channel subunit alpha1 D,,,,,,,,,,,,,,,,,,,,,,
MID2,midline 2,,,,,,,,,,,,,,,,,,,,,,
PRKAA2,protein kinase AMP-activated catalytic subunit alpha 2,,,,,,,,,,,,,,,,,,,,,,
NELL2,neural EGFL like 2,,,,,,,,,,,,,,,,,,,,,,
THUMPD3,THUMP domain containing 3,,,,,,,,,,,,,,,,,,,,,,
COL11A2,collagen type XI alpha 2 chain,,,,,,,,,,,,,,,,,,,,,,
MAPK14,mitogen-activated protein kinase 14,,,,,,,,,,,,,,,,,,,,,,
NFIB,nuclear factor I B,,,,,,,,,,,,,,,,,,,,,,
HEATR3,HEAT repeat containing 3,,,,,,,,,,,,,,,,,,,,,,
CEP19,centrosomal protein 19,,,,,,,,,,,,,,,,,,,,,,
SUGT1P3,SGT1 homolog, MIS12 kinetochore complex assembly cochaperone pseudogene 3,,,,,,,,,,,,,,,,,,,,,
NMT2,N-myristoyltransferase 2,,,,,,,,,,,,,,,,,,,,,,
ARHGAP18,Rho GTPase activating protein 18,,,,,,,,,,,,,,,,,,,,,,
LOC101929368///FKBP1A,uncharacterized LOC101929368///FK506 binding protein 1A,,,,,,,,,,,,,,,,,,,,,,
MAML3,mastermind like transcriptional coactivator 3,,,,,,,,,,,,,,,,,,,,,,
KLHL24,kelch like family member 24,,,,,,,,,,,,,,,,,,,,,,
CNPY3,canopy FGF signaling regulator 3,,,,,,,,,,,,,,,,,,,,,,
FGFR4,fibroblast growth factor receptor 4,,,,,,,,,,,,,,,,,,,,,,
CCDC180///LOC100499484-C9ORF174,coiled-coil domain containing 180///LOC100499484-C9orf174 readthrough,,,,,,,,,,,,,,,,,,,,,,
IQGAP2,IQ motif containing GTPase activating protein 2,,,,,,,,,,,,,,,,,,,,,,
TRIM62,tripartite motif containing 62,,,,,,,,,,,,,,,,,,,,,,
HAVCR2,hepatitis A virus cellular receptor 2,,,,,,,,,,,,,,,,,,,,,,
ZNF29P,zinc finger protein 29, pseudogene,,,,,,,,,,,,,,,,,,,,,
BEST4,bestrophin 4,,,,,,,,,,,,,,,,,,,,,,
ACOT7,acyl-CoA thioesterase 7,,,,,,,,,,,,,,,,,,,,,,
TRAPPC6A,trafficking protein particle complex 6A,,,,,,,,,,,,,,,,,,,,,,
ELP4,elongator acetyltransferase complex subunit 4,,,,,,,,,,,,,,,,,,,,,,
LOC729970,hCG2028352-like,,,,,,,,,,,,,,,,,,,,,,
LINC00944,long intergenic non-protein coding RNA 944,,,,,,,,,,,,,,,,,,,,,,
STXBP1,syntaxin binding protein 1,,,,,,,,,,,,,,,,,,,,,,
PLEKHA5,pleckstrin homology domain containing A5,,,,,,,,,,,,,,,,,,,,,,
SCGB1A1,secretoglobin family 1A member 1,,,,,,,,,,,,,,,,,,,,,,
ZNF653,zinc finger protein 653,,,,,,,,,,,,,,,,,,,,,,
SLC45A4,solute carrier family 45 member 4,,,,,,,,,,,,,,,,,,,,,,
PADI1,peptidyl arginine deiminase 1,,,,,,,,,,,,,,,,,,,,,,
COPA,coatomer protein complex subunit alpha,,,,,,,,,,,,,,,,,,,,,,
SIRT2,sirtuin 2,,,,,,,,,,,,,,,,,,,,,,
CDHR3,cadherin related family member 3,,,,,,,,,,,,,,,,,,,,,,
GRPEL1,GrpE like 1, mitochondrial,,,,,,,,,,,,,,,,,,,,,
FABP7,fatty acid binding protein 7,,,,,,,,,,,,,,,,,,,,,,
SAYSD1,SAYSVFN motif domain containing 1,,,,,,,,,,,,,,,,,,,,,,
SNORD73A///RPS3A,small nucleolar RNA, C/D box 73A///ribosomal protein S3A,,,,,,,,,,,,,,,,,,,,,
TEX9,testis expressed 9,,,,,,,,,,,,,,,,,,,,,,
SLC25A29,solute carrier family 25 member 29,,,,,,,,,,,,,,,,,,,,,,
ZNF880,zinc finger protein 880,,,,,,,,,,,,,,,,,,,,,,
PAPOLA,poly(A) polymerase alpha,,,,,,,,,,,,,,,,,,,,,,
PPA2,pyrophosphatase (inorganic) 2,,,,,,,,,,,,,,,,,,,,,,
MIPEP,mitochondrial intermediate peptidase,,,,,,,,,,,,,,,,,,,,,,
LOC100507387///FAM153A///FAM153B,uncharacterized LOC100507387///family with sequence similarity 153 member A///family with sequence similarity 153 member B,,,,,,,,,,,,,,,,,,,,,,
ARHGAP5,Rho GTPase activating protein 5,,,,,,,,,,,,,,,,,,,,,,
ARID5A,AT-rich interaction domain 5A,,,,,,,,,,,,,,,,,,,,,,
TLE1,transducin like enhancer of split 1,,,,,,,,,,,,,,,,,,,,,,
CHCHD2,coiled-coil-helix-coiled-coil-helix domain containing 2,,,,,,,,,,,,,,,,,,,,,,
FAM134A,family with sequence similarity 134 member A,,,,,,,,,,,,,,,,,,,,,,
MUC17,mucin 17, cell surface associated,,,,,,,,,,,,,,,,,,,,,
ZNF230,zinc finger protein 230,,,,,,,,,,,,,,,,,,,,,,
MRPL19,mitochondrial ribosomal protein L19,,,,,,,,,,,,,,,,,,,,,,
PRPF4,pre-mRNA processing factor 4,,,,,,,,,,,,,,,,,,,,,,
MAGI3,membrane associated guanylate kinase, WW and PDZ domain containing 3,,,,,,,,,,,,,,,,,,,,,
DNAAF3,dynein axonemal assembly factor 3,,,,,,,,,,,,,,,,,,,,,,
SGPP1,sphingosine-1-phosphate phosphatase 1,,,,,,,,,,,,,,,,,,,,,,
NUMA1,nuclear mitotic apparatus protein 1,,,,,,,,,,,,,,,,,,,,,,
ATP6V1H,ATPase H+ transporting V1 subunit H,,,,,,,,,,,,,,,,,,,,,,
SIT1,signaling threshold regulating transmembrane adaptor 1,,,,,,,,,,,,,,,,,,,,,,
PYHIN1,pyrin and HIN domain family member 1,,,,,,,,,,,,,,,,,,,,,,
AURKAIP1,aurora kinase A interacting protein 1,,,,,,,,,,,,,,,,,,,,,,
CGGBP1,CGG triplet repeat binding protein 1,,,,,,,,,,,,,,,,,,,,,,
HCG18,HLA complex group 18 (non-protein coding),,,,,,,,,,,,,,,,,,,,,,
ARNTL,aryl hydrocarbon receptor nuclear translocator like,,,,,,,,,,,,,,,,,,,,,,
CYP4F2,cytochrome P450 family 4 subfamily F member 2,,,,,,,,,,,,,,,,,,,,,,
MFI2-AS1,MFI2 antisense RNA 1,,,,,,,,,,,,,,,,,,,,,,
YKT6,YKT6 v-SNARE homolog (S. cerevisiae),,,,,,,,,,,,,,,,,,,,,,
GPATCH4,G-patch domain containing 4,,,,,,,,,,,,,,,,,,,,,,
SLC39A3,solute carrier family 39 member 3,,,,,,,,,,,,,,,,,,,,,,
FBXO42,F-box protein 42,,,,,,,,,,,,,,,,,,,,,,
LINC00276,long intergenic non-protein coding RNA 276,,,,,,,,,,,,,,,,,,,,,,
NT5C,5', 3'-nucleotidase, cytosolic,,,,,,,,,,,,,,,,,,,,
MFN1,mitofusin 1,,,,,,,,,,,,,,,,,,,,,,
IPO7,importin 7,,,,,,,,,,,,,,,,,,,,,,
OLMALINC,oligodendrocyte maturation-associated long intergenic non-coding RNA,,,,,,,,,,,,,,,,,,,,,,
NRP2,neuropilin 2,,,,,,,,,,,,,,,,,,,,,,
STXBP4,syntaxin binding protein 4,,,,,,,,,,,,,,,,,,,,,,
TRMT10B,tRNA methyltransferase 10B,,,,,,,,,,,,,,,,,,,,,,
LIN7B,lin-7 homolog B, crumbs cell polarity complex component,,,,,,,,,,,,,,,,,,,,,
TRAF3IP3,TRAF3 interacting protein 3,,,,,,,,,,,,,,,,,,,,,,
LTF,lactotransferrin,,,,,,,,,,,,,,,,,,,,,,
HBA2///HBA1,hemoglobin subunit alpha 2///hemoglobin subunit alpha 1,,,,,,,,,,,,,,,,,,,,,,
NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1,,,,,,,,,,,,,,,,,,,,,,
SVIP,small VCP interacting protein,,,,,,,,,,,,,,,,,,,,,,
TP53I11,tumor protein p53 inducible protein 11,,,,,,,,,,,,,,,,,,,,,,
EIF4H,eukaryotic translation initiation factor 4H,,,,,,,,,,,,,,,,,,,,,,
GPR85,G protein-coupled receptor 85,,,,,,,,,,,,,,,,,,,,,,
SUFU,SUFU negative regulator of hedgehog signaling,,,,,,,,,,,,,,,,,,,,,,
PF4V1,platelet factor 4 variant 1,,,,,,,,,,,,,,,,,,,,,,
CCHCR1,coiled-coil alpha-helical rod protein 1,,,,,,,,,,,,,,,,,,,,,,
LOC100506718///FLRT2,uncharacterized LOC100506718///fibronectin leucine rich transmembrane protein 2,,,,,,,,,,,,,,,,,,,,,,
DNAJC1,DnaJ heat shock protein family (Hsp40) member C1,,,,,,,,,,,,,,,,,,,,,,
ATG3,autophagy related 3,,,,,,,,,,,,,,,,,,,,,,
NKAIN4,Na+/K+ transporting ATPase interacting 4,,,,,,,,,,,,,,,,,,,,,,
MYO1A,myosin IA,,,,,,,,,,,,,,,,,,,,,,
GLDN,gliomedin,,,,,,,,,,,,,,,,,,,,,,
PTCH1,patched 1,,,,,,,,,,,,,,,,,,,,,,
LINC01619,long intergenic non-protein coding RNA 1619,,,,,,,,,,,,,,,,,,,,,,
MTMR14,myotubularin related protein 14,,,,,,,,,,,,,,,,,,,,,,
OBFC1,oligonucleotide/oligosaccharide binding fold containing 1,,,,,,,,,,,,,,,,,,,,,,
ICE2,interactor of little elongation complex ELL subunit 2,,,,,,,,,,,,,,,,,,,,,,
PAN3-AS1,PAN3 antisense RNA 1,,,,,,,,,,,,,,,,,,,,,,
ZMIZ2,zinc finger MIZ-type containing 2,,,,,,,,,,,,,,,,,,,,,,
LZTFL1,leucine zipper transcription factor like 1,,,,,,,,,,,,,,,,,,,,,,
RNF41,ring finger protein 41,,,,,,,,,,,,,,,,,,,,,,
DNAH3,dynein axonemal heavy chain 3,,,,,,,,,,,,,,,,,,,,,,
CTBP2,C-terminal binding protein 2,,,,,,,,,,,,,,,,,,,,,,
RPS7,ribosomal protein S7,,,,,,,,,,,,,,,,,,,,,,
TRERF1,transcriptional regulating factor 1,,,,,,,,,,,,,,,,,,,,,,
MMAA,methylmalonic aciduria (cobalamin deficiency) cblA type,,,,,,,,,,,,,,,,,,,,,,
ZNF618,zinc finger protein 618,,,,,,,,,,,,,,,,,,,,,,
SCML4,sex comb on midleg-like 4 (Drosophila),,,,,,,,,,,,,,,,,,,,,,
ZDBF2,zinc finger DBF-type containing 2,,,,,,,,,,,,,,,,,,,,,,
TOMM34,translocase of outer mitochondrial membrane 34,,,,,,,,,,,,,,,,,,,,,,
ANKHD1-EIF4EBP3///ANKHD1,ANKHD1-EIF4EBP3 readthrough///ankyrin repeat and KH domain containing 1,,,,,,,,,,,,,,,,,,,,,,
SFTPC,surfactant protein C,,,,,,,,,,,,,,,,,,,,,,
KIF3C,kinesin family member 3C,,,,,,,,,,,,,,,,,,,,,,
FMN2,formin 2,,,,,,,,,,,,,,,,,,,,,,
CEP350,centrosomal protein 350,,,,,,,,,,,,,,,,,,,,,,
VPS13C,vacuolar protein sorting 13 homolog C,,,,,,,,,,,,,,,,,,,,,,
SPATA6L,spermatogenesis associated 6 like,,,,,,,,,,,,,,,,,,,,,,
CARD11,caspase recruitment domain family member 11,,,,,,,,,,,,,,,,,,,,,,
API5,apoptosis inhibitor 5,,,,,,,,,,,,,,,,,,,,,,
FAM231D///LOC388692///LINC00869,family with sequence similarity 231 member D///uncharacterized LOC388692///long intergenic non-protein coding RNA 869,,,,,,,,,,,,,,,,,,,,,,
PXK,PX domain containing serine/threonine kinase like,,,,,,,,,,,,,,,,,,,,,,
PORCN,porcupine homolog (Drosophila),,,,,,,,,,,,,,,,,,,,,,
CWF19L1,CWF19-like 1, cell cycle control (S. pombe),,,,,,,,,,,,,,,,,,,,,
TNFRSF18,TNF receptor superfamily member 18,,,,,,,,,,,,,,,,,,,,,,
BET1,Bet1 golgi vesicular membrane trafficking protein,,,,,,,,,,,,,,,,,,,,,,
CD6,CD6 molecule,,,,,,,,,,,,,,,,,,,,,,
TAC1,tachykinin precursor 1,,,,,,,,,,,,,,,,,,,,,,
FAM98C,family with sequence similarity 98 member C,,,,,,,,,,,,,,,,,,,,,,
LOC102724851///LOC101927268,uncharacterized LOC102724851///uncharacterized LOC101927268,,,,,,,,,,,,,,,,,,,,,,
PRKY,protein kinase, Y-linked, pseudogene,,,,,,,,,,,,,,,,,,,,
WDR92,WD repeat domain 92,,,,,,,,,,,,,,,,,,,,,,
LOC101927166,uncharacterized LOC101927166,,,,,,,,,,,,,,,,,,,,,,
HEATR1,HEAT repeat containing 1,,,,,,,,,,,,,,,,,,,,,,
SRSF8,serine and arginine rich splicing factor 8,,,,,,,,,,,,,,,,,,,,,,
ADGRL3,adhesion G protein-coupled receptor L3,,,,,,,,,,,,,,,,,,,,,,
SMPD1,sphingomyelin phosphodiesterase 1,,,,,,,,,,,,,,,,,,,,,,
VAPA,VAMP associated protein A,,,,,,,,,,,,,,,,,,,,,,
LOC101928716,uncharacterized LOC101928716,,,,,,,,,,,,,,,,,,,,,,
TCERG1,transcription elongation regulator 1,,,,,,,,,,,,,,,,,,,,,,
CRYZL1,crystallin zeta like 1,,,,,,,,,,,,,,,,,,,,,,
TAPBP,TAP binding protein (tapasin),,,,,,,,,,,,,,,,,,,,,,
ZNF91,zinc finger protein 91,,,,,,,,,,,,,,,,,,,,,,
RAB15,RAB15, member RAS oncogene family,,,,,,,,,,,,,,,,,,,,,
LOC101929709,uncharacterized LOC101929709,,,,,,,,,,,,,,,,,,,,,,
AGO4,argonaute 4, RISC catalytic component,,,,,,,,,,,,,,,,,,,,,
ARSA,arylsulfatase A,,,,,,,,,,,,,,,,,,,,,,
CXorf65,chromosome X open reading frame 65,,,,,,,,,,,,,,,,,,,,,,
LOC101928896,uncharacterized LOC101928896,,,,,,,,,,,,,,,,,,,,,,
PDIA6,protein disulfide isomerase family A member 6,,,,,,,,,,,,,,,,,,,,,,
TRPM1,transient receptor potential cation channel subfamily M member 1,,,,,,,,,,,,,,,,,,,,,,
FAM110B,family with sequence similarity 110 member B,,,,,,,,,,,,,,,,,,,,,,
LOC100129924///C1orf50,uncharacterized LOC100129924///chromosome 1 open reading frame 50,,,,,,,,,,,,,,,,,,,,,,
XRCC6,X-ray repair cross complementing 6,,,,,,,,,,,,,,,,,,,,,,
ATP5G1,ATP synthase, H+ transporting, mitochondrial Fo complex subunit C1 (subunit 9),,,,,,,,,,,,,,,,,,,,
TTN,titin,,,,,,,,,,,,,,,,,,,,,,
FAM117A,family with sequence similarity 117 member A,,,,,,,,,,,,,,,,,,,,,,
CCDC58,coiled-coil domain containing 58,,,,,,,,,,,,,,,,,,,,,,
PCNX2,pecanex homolog 2 (Drosophila),,,,,,,,,,,,,,,,,,,,,,
TBX1,T-box 1,,,,,,,,,,,,,,,,,,,,,,
FBXO3,F-box protein 3,,,,,,,,,,,,,,,,,,,,,,
WNT5B,Wnt family member 5B,,,,,,,,,,,,,,,,,,,,,,
CHRNA1,cholinergic receptor nicotinic alpha 1 subunit,,,,,,,,,,,,,,,,,,,,,,
KIAA1462,KIAA1462,,,,,,,,,,,,,,,,,,,,,,
TDRP,testis development related protein,,,,,,,,,,,,,,,,,,,,,,
CAT,catalase,,,,,,,,,,,,,,,,,,,,,,
HOXA13,homeobox A13,,,,,,,,,,,,,,,,,,,,,,
ARID4B,AT-rich interaction domain 4B,,,,,,,,,,,,,,,,,,,,,,
ARL16,ADP ribosylation factor like GTPase 16,,,,,,,,,,,,,,,,,,,,,,
SLC35A2,solute carrier family 35 member A2,,,,,,,,,,,,,,,,,,,,,,
CBWD7///CBWD6///CBWD3///CBWD5///CBWD2///CBWD1,COBW domain containing 7///COBW domain containing 6///COBW domain containing 3///COBW domain containing 5///COBW domain containing 2///COBW domain containing 1,,,,,,,,,,,,,,,,,,,,,,
MEG3,maternally expressed 3 (non-protein coding),,,,,,,,,,,,,,,,,,,,,,
ICK,intestinal cell (MAK-like) kinase,,,,,,,,,,,,,,,,,,,,,,
VSNL1,visinin like 1,,,,,,,,,,,,,,,,,,,,,,
RIPK4,receptor interacting serine/threonine kinase 4,,,,,,,,,,,,,,,,,,,,,,
DEAF1,DEAF1, transcription factor,,,,,,,,,,,,,,,,,,,,,
HIVEP3,human immunodeficiency virus type I enhancer binding protein 3,,,,,,,,,,,,,,,,,,,,,,
CLU,clusterin,,,,,,,,,,,,,,,,,,,,,,
RAB3IP,RAB3A interacting protein,,,,,,,,,,,,,,,,,,,,,,
LOC100630923///LOC100289561///PRKRIP1,LOC100289561-PRKRIP1 readthrough///uncharacterized LOC100289561///PRKR interacting protein 1 (IL11 inducible),,,,,,,,,,,,,,,,,,,,,,
EGFR,epidermal growth factor receptor,,,,,,,,,,,,,,,,,,,,,,
FHL1,four and a half LIM domains 1,,,,,,,,,,,,,,,,,,,,,,
EIF2B5,eukaryotic translation initiation factor 2B subunit epsilon,,,,,,,,,,,,,,,,,,,,,,
LOC102724094,uncharacterized LOC102724094,,,,,,,,,,,,,,,,,,,,,,
APBB1IP,amyloid beta precursor protein binding family B member 1 interacting protein,,,,,,,,,,,,,,,,,,,,,,
STXBP5,syntaxin binding protein 5,,,,,,,,,,,,,,,,,,,,,,
RUFY3,RUN and FYVE domain containing 3,,,,,,,,,,,,,,,,,,,,,,
MME,membrane metallo-endopeptidase,,,,,,,,,,,,,,,,,,,,,,
GHDC,GH3 domain containing,,,,,,,,,,,,,,,,,,,,,,
TMED7-TICAM2///TMED7,TMED7-TICAM2 readthrough///transmembrane p24 trafficking protein 7,,,,,,,,,,,,,,,,,,,,,,
ALG10,ALG10, alpha-1,2-glucosyltransferase,,,,,,,,,,,,,,,,,,,,
PLA2G5,phospholipase A2 group V,,,,,,,,,,,,,,,,,,,,,,
RPS19,ribosomal protein S19,,,,,,,,,,,,,,,,,,,,,,
HSF2,heat shock transcription factor 2,,,,,,,,,,,,,,,,,,,,,,
GNPTAB,N-acetylglucosamine-1-phosphate transferase alpha and beta subunits,,,,,,,,,,,,,,,,,,,,,,
TROAP,trophinin associated protein,,,,,,,,,,,,,,,,,,,,,,
TCF21,transcription factor 21,,,,,,,,,,,,,,,,,,,,,,
BEX4,brain expressed X-linked 4,,,,,,,,,,,,,,,,,,,,,,
NLGN4Y,neuroligin 4, Y-linked,,,,,,,,,,,,,,,,,,,,,
KRT6B,keratin 6B,,,,,,,,,,,,,,,,,,,,,,
NCAPH2,non-SMC condensin II complex subunit H2,,,,,,,,,,,,,,,,,,,,,,
NETO1,neuropilin and tolloid like 1,,,,,,,,,,,,,,,,,,,,,,
CADM2-AS1,CADM2 antisense RNA 1,,,,,,,,,,,,,,,,,,,,,,
RPUSD3,RNA pseudouridylate synthase domain containing 3,,,,,,,,,,,,,,,,,,,,,,
GTF2IRD2,GTF2I repeat domain containing 2,,,,,,,,,,,,,,,,,,,,,,
WDR86,WD repeat domain 86,,,,,,,,,,,,,,,,,,,,,,
HOXA7,homeobox A7,,,,,,,,,,,,,,,,,,,,,,
UBE2B,ubiquitin conjugating enzyme E2 B,,,,,,,,,,,,,,,,,,,,,,
HLA-F-AS1,HLA-F antisense RNA 1,,,,,,,,,,,,,,,,,,,,,,
FLOT2,flotillin 2,,,,,,,,,,,,,,,,,,,,,,
NPHP1,nephrocystin 1,,,,,,,,,,,,,,,,,,,,,,
IPMK,inositol polyphosphate multikinase,,,,,,,,,,,,,,,,,,,,,,
DMD,dystrophin,,,,,,,,,,,,,,,,,,,,,,
ERVH-6,endogenous retrovirus group H member 6,,,,,,,,,,,,,,,,,,,,,,
GPR89A///GPR89B,G protein-coupled receptor 89A///G protein-coupled receptor 89B,,,,,,,,,,,,,,,,,,,,,,
ACBD6,acyl-CoA binding domain containing 6,,,,,,,,,,,,,,,,,,,,,,
SERF2-C15ORF63///MIR1282///HYPK///SERF2,SERF2-C15orf63 readthrough///microRNA 1282///huntingtin interacting protein K///small EDRK-rich factor 2,,,,,,,,,,,,,,,,,,,,,,
TUBB2B,tubulin beta 2B class IIb,,,,,,,,,,,,,,,,,,,,,,
PRPF19,pre-mRNA processing factor 19,,,,,,,,,,,,,,,,,,,,,,
ACOT4,acyl-CoA thioesterase 4,,,,,,,,,,,,,,,,,,,,,,
PCBD2,pterin-4 alpha-carbinolamine dehydratase 2,,,,,,,,,,,,,,,,,,,,,,
DPY19L1P1,DPY19L1 pseudogene 1,,,,,,,,,,,,,,,,,,,,,,
MEGF8,multiple EGF like domains 8,,,,,,,,,,,,,,,,,,,,,,
PRKCA,protein kinase C alpha,,,,,,,,,,,,,,,,,,,,,,
LOC101926951///PCDH20,uncharacterized LOC101926951///protocadherin 20,,,,,,,,,,,,,,,,,,,,,,
NIPAL3,NIPA like domain containing 3,,,,,,,,,,,,,,,,,,,,,,
FBXL14,F-box and leucine rich repeat protein 14,,,,,,,,,,,,,,,,,,,,,,
MET,MET proto-oncogene, receptor tyrosine kinase,,,,,,,,,,,,,,,,,,,,,
SMAD4,SMAD family member 4,,,,,,,,,,,,,,,,,,,,,,
MALAT1,metastasis associated lung adenocarcinoma transcript 1 (non-protein coding),,,,,,,,,,,,,,,,,,,,,,
CRYM,crystallin mu,,,,,,,,,,,,,,,,,,,,,,
LOC100294033///TCAF1,protein FAM115A-like///TRPM8 channel associated factor 1,,,,,,,,,,,,,,,,,,,,,,
GPBAR1,G protein-coupled bile acid receptor 1,,,,,,,,,,,,,,,,,,,,,,
SCN11A,sodium voltage-gated channel alpha subunit 11,,,,,,,,,,,,,,,,,,,,,,
WNK1,WNK lysine deficient protein kinase 1,,,,,,,,,,,,,,,,,,,,,,
MST1,macrophage stimulating 1,,,,,,,,,,,,,,,,,,,,,,
HSPBP1,HSPA (Hsp70) binding protein 1,,,,,,,,,,,,,,,,,,,,,,
ZBTB10,zinc finger and BTB domain containing 10,,,,,,,,,,,,,,,,,,,,,,
VPS26B,VPS26, retromer complex component B,,,,,,,,,,,,,,,,,,,,,
ZNF460,zinc finger protein 460,,,,,,,,,,,,,,,,,,,,,,
PGC,progastricsin,,,,,,,,,,,,,,,,,,,,,,
DAP3,death associated protein 3,,,,,,,,,,,,,,,,,,,,,,
TSPAN3,tetraspanin 3,,,,,,,,,,,,,,,,,,,,,,
C12orf65,chromosome 12 open reading frame 65,,,,,,,,,,,,,,,,,,,,,,
CAPRIN1,cell cycle associated protein 1,,,,,,,,,,,,,,,,,,,,,,
EIF5,eukaryotic translation initiation factor 5,,,,,,,,,,,,,,,,,,,,,,
ATP5F1,ATP synthase, H+ transporting, mitochondrial Fo complex subunit B1,,,,,,,,,,,,,,,,,,,,
PCBP1-AS1,PCBP1 antisense RNA 1,,,,,,,,,,,,,,,,,,,,,,
TJP3,tight junction protein 3,,,,,,,,,,,,,,,,,,,,,,
LOC101929774,uncharacterized LOC101929774,,,,,,,,,,,,,,,,,,,,,,
FPR2,formyl peptide receptor 2,,,,,,,,,,,,,,,,,,,,,,
STAMBP,STAM binding protein,,,,,,,,,,,,,,,,,,,,,,
ATAD5,ATPase family, AAA domain containing 5,,,,,,,,,,,,,,,,,,,,,
POLR3B,RNA polymerase III subunit B,,,,,,,,,,,,,,,,,,,,,,
PPP1R3C,protein phosphatase 1 regulatory subunit 3C,,,,,,,,,,,,,,,,,,,,,,
CPSF6,cleavage and polyadenylation specific factor 6,,,,,,,,,,,,,,,,,,,,,,
C8orf44-SGK3///SGK3,C8orf44-SGK3 readthrough///serum/glucocorticoid regulated kinase family member 3,,,,,,,,,,,,,,,,,,,,,,
C9orf24,chromosome 9 open reading frame 24,,,,,,,,,,,,,,,,,,,,,,
HPS4,HPS4, biogenesis of lysosomal organelles complex 3 subunit 2,,,,,,,,,,,,,,,,,,,,,
FBXW5,F-box and WD repeat domain containing 5,,,,,,,,,,,,,,,,,,,,,,
ANK2,ankyrin 2, neuronal,,,,,,,,,,,,,,,,,,,,,
MIR6890///QARS,microRNA 6890///glutaminyl-tRNA synthetase,,,,,,,,,,,,,,,,,,,,,,
C4BPB,complement component 4 binding protein beta,,,,,,,,,,,,,,,,,,,,,,
HERPUD2,HERPUD family member 2,,,,,,,,,,,,,,,,,,,,,,
FBXL4,F-box and leucine rich repeat protein 4,,,,,,,,,,,,,,,,,,,,,,
TESPA1,thymocyte expressed, positive selection associated 1,,,,,,,,,,,,,,,,,,,,,
CCDC81,coiled-coil domain containing 81,,,,,,,,,,,,,,,,,,,,,,
MKLN1,muskelin 1,,,,,,,,,,,,,,,,,,,,,,
RP9P///RP9,retinitis pigmentosa 9 pseudogene///retinitis pigmentosa 9 (autosomal dominant),,,,,,,,,,,,,,,,,,,,,,
SPRR1A,small proline rich protein 1A,,,,,,,,,,,,,,,,,,,,,,
MAGOH2P,mago homolog 2, pseudogene,,,,,,,,,,,,,,,,,,,,,
ZMYM6,zinc finger MYM-type containing 6,,,,,,,,,,,,,,,,,,,,,,
MAGT1,magnesium transporter 1,,,,,,,,,,,,,,,,,,,,,,
DDX10,DEAD-box helicase 10,,,,,,,,,,,,,,,,,,,,,,
ANKRD22,ankyrin repeat domain 22,,,,,,,,,,,,,,,,,,,,,,
UNC5B-AS1,UNC5B antisense RNA 1,,,,,,,,,,,,,,,,,,,,,,
UBTF,upstream binding transcription factor, RNA polymerase I,,,,,,,,,,,,,,,,,,,,,
C11orf57,chromosome 11 open reading frame 57,,,,,,,,,,,,,,,,,,,,,,
ARHGEF5,Rho guanine nucleotide exchange factor 5,,,,,,,,,,,,,,,,,,,,,,
TMEM108,transmembrane protein 108,,,,,,,,,,,,,,,,,,,,,,
GLS,glutaminase,,,,,,,,,,,,,,,,,,,,,,
PPAT,phosphoribosyl pyrophosphate amidotransferase,,,,,,,,,,,,,,,,,,,,,,
PEG3,paternally expressed 3,,,,,,,,,,,,,,,,,,,,,,
ZFP69B,ZFP69 zinc finger protein B,,,,,,,,,,,,,,,,,,,,,,
